subroutine_name,mir_opcode,addr,rpo_idx,tid,problematic_operands,left_operand,right_operand,live_flags,is_live,alert_reason,description,flags_live_in
"chacha20_encrypt_bytes_ref","MOV32mr","0x83828","411","%000d7ec8","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x82657","6","%000d0ad6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x827A7","34","%000d153a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x82832","45","%000d1974","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x82841","46","%000d19d0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x82850","47","%000d1a2c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x8291C","62","%0086a103","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x82928","63","%0086a15f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x82934","64","%0086a1bb","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x82957","66","%000d1ae0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x82963","67","%000d1b3c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x8296F","68","%000d1b98","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV64mr","0x83693","374","%00868c90","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV8mr","0x828E2","57","%0086a34b","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV8mr","0x832DC","292","%008668ed","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV8mr","0x83743","391","%0086745f","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV8mr","0x83793","398","%00866ff7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV8mr","0x837AA","400","%008670b1","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV8mr","0x837C2","402","%0086716b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOV8mr","0x837DA","404","%00867225","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVAPSmr","0x8286C","49","%00869e44","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVAPSmr","0x8287C","50","%00869eaa","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVAPSmr","0x8288C","51","%00869f10","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVAPSmr","0x8289C","52","%00869f76","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVDQUmr","0x8316D","260","%000d764a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVDQUmr","0x83179","261","%000d76a6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVDQUmr","0x83517","342","%008684f4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVDQUmr","0x83525","343","%00868552","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVDQUmr","0x835E6","360","%008694a9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVDQUmr","0x835F3","361","%00869507","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVPDI2DImr","0x82696","11","%000d0ca4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVPDI2DImr","0x826B3","13","%000d0d60","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVPDI2DImr","0x826CD","15","%000d0e1c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVPDI2DImr","0x826E7","17","%000d0ed8","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVPDI2DImr","0x82701","19","%000d0f94","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVPDI2DImr","0x8271B","21","%000d1050","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVPDI2DImr","0x827D5","38","%000d16a4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVPDI2DImr","0x827E3","39","%000d1700","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVUPSmr","0x8347F","330","%0086808c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVUPSmr","0x8348C","331","%008680ea","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVUPSmr","0x834B1","334","%00868204","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVUPSmr","0x834BE","335","%00868262","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVUPSmr","0x834E3","338","%0086837c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","MOVUPSmr","0x834F0","339","%008683da","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","PUSH64r","0x82617","0","%000d0854","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","PUSH64r","0x8261F","1","%000d08bc","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","PUSH64r","0x82628","2","%000d0924","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ref","PUSH64r","0x82631","3","%000d098c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOV64mr","0xBDB95","2","%006390c4","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOV64mr","0xBDE90","60","%007261e2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOV8mr","0xBF76F","583","%0072144f","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOV8mr","0xBF7C0","589","%00721785","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVAPSmr","0xBDF2E","72","%00726655","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVAPSmr","0xBDF56","75","%00726787","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVAPSmr","0xBDF71","77","%00726853","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVAPSmr","0xBDFC2","83","%00726a9f","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDC39","15","%00725031","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDC61","18","%00725153","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDCA2","23","%00725331","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDCFA","30","%007255cb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDD22","33","%007256ed","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDD62","38","%007258cb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDD73","39","%00725931","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDD83","40","%00725997","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDD94","41","%007259fd","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDDA5","42","%00725a63","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDDB6","43","%00725ac9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDDC6","44","%00725b2f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDDD6","45","%00725b95","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDDE6","46","%00725bfb","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDEB3","63","%007262ef","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDF3A","73","%007266bb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDF7D","78","%007268b9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDF98","80","%00726979","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBDFD7","84","%00726b0a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE022","90","%00726d8c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE097","100","%0072728c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE0F0","107","%00727baa","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE108","109","%00727cc6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE227","133","%00728e48","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE242","135","%00728f64","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE353","158","%0072a080","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE542","200","%0072bb70","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE58B","206","%0072c428","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE5A3","208","%0072c544","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE6BB","232","%0072d70e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE7E7","257","%0072e93e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE886","270","%0072ef4a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBE91F","283","%0072fbe0","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBEA40","306","%00730716","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBF71B","577","%007211e2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBF72B","578","%00721248","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBF73B","579","%007212ae","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQAmr","0xBF74B","580","%00721314","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBEA87","312","%0073095d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBEACE","318","%00730be7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBEAF7","321","%00730cfb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBEBF1","341","%0073161d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBEC14","344","%00731731","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBEC3A","347","%00731845","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBEC63","350","%00731959","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBED8E","374","%00732413","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBEDC2","378","%0073258d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBEE05","383","%00732761","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"chacha20_encrypt_bytes_ssse3","MOVDQUmr","0xBEE2E","386","%00732875","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
